batch_size,degree,gamma,k_fold,lambda,max_iters,num_batches,seed,seed_cv,avg_logistic_err_te,avg_logistic_err_tr,avg_n_err_te,avg_n_err_tr,avg_ridge_norm_te,avg_ridge_norm_tr,avg_total_loss_te,avg_total_loss_tr,w,w_0,w_1,w_2,w_3
2500,1,0.01,4,0.001,100,1,0,0,0.5951532661665778,0.5951334437326143,0.2519515368352578,0.25177987387289713,0.00031532640723230175,0.00031532640723230175,0.5954685925738101,0.5954487701398465,-0.1555473101130853|-0.014988765576492962|-0.1547879824744162|-0.025057202200273607|-0.01572377547793547|0.0525816724472943|-0.015694964514027878|0.02037453973058277|-0.1367783546860667|0.042399683720658776|0.10622440873054761|0.004132519152074822|-0.006668994858955547|-0.07274699462439156|0.01063552039384137|0.014110499637692588|-0.09226951967083684|-0.0017008041319160555|0.014337169617533027,-0.1541706450165337|-0.0033111942095456538|-0.15123087865794121|-0.014016985025734417|-0.01775179238470941|0.06422082440143755|-0.01755178457048917|0.028601616714573248|-0.13378263016914455|0.03359164427974785|0.11369818720212203|0.012238816596984543|0.003859975490774905|-0.06516410530721826|0.00023756652439554056|0.0174038135124867|-0.08321455284935415|-0.006518414382453501|0.017500498876838078,-0.15606977937604954|-0.013468618991642685|-0.1553682994797521|-0.02207417171558949|-0.018181181001329306|0.053394408283314966|-0.01818398984613271|0.021914023356447317|-0.13444719428512752|0.047024492602653116|0.1081535716091625|0.005484626187544892|-0.00835948255591121|-0.07062300339202764|0.005221902348640996|0.014486827306385083|-0.09396312490482808|-0.009648705333467237|0.01238687939691095,-0.1589312321240295|-0.022236567755416648|-0.15397176097464693|-0.03267128883784657|-0.01406774340895158|0.047085508338566145|-0.014056928446984012|0.014815209224646577|-0.13606723659483444|0.05229536105964076|0.09961712793295507|-0.00371504807888305|-0.007780687013536897|-0.07650148730940462|0.014674498306464855|0.012012830805835237|-0.09676393492294005|0.0009437111587094083|0.01199614652468734,-0.15301758393572845|-0.02093868134936686|-0.15858099078532448|-0.03146636322192396|-0.012894385116751585|0.04562594876585855|-0.01298715519250562|0.016167309626663934|-0.14281635769516027|0.0366872369405934|0.10342874817795085|0.0025216819026529034|-0.014395785357148985|-0.07869938248891573|0.022408114395864088|0.012538526926063333|-0.09513646600622504|0.00842019202954711|0.015465153671695736
2500,1,0.01,4,0.001,200,1,0,0,0.5548037497993104,0.5548035086959926,0.2407166476933919,0.24089734554850833,0.0005117077812684765,0.0005117077812684765,0.5553154575805788,0.5553152164772611,-0.28509569054814865|-0.017701530412060833|-0.2346256321064846|-0.04154455153619466|-0.028106910122165974|0.09333813476869285|-0.0281682651539754|0.0534479825516721|-0.21180964762553683|0.057146614598503336|0.1829619580911658|0.012448663914262439|-0.00025770658059488935|-0.09751001566669637|0.01109785989979217|0.01634437793949651|-0.1281606480208207|-0.0011018100970432176|0.04071688632806003,-0.28846726063690437|-0.011786375776972335|-0.23722692180197177|-0.037010501726366336|-0.029607759239974683|0.09711712959804988|-0.029523863810961844|0.05468311873651656|-0.21039118739756996|0.05107913928652273|0.18566310079676587|0.01806820996187052|0.020222278376353306|-0.09635724092084862|-0.00727334419289485|0.01250698026603923|-0.12347903975352835|-0.002278977099090002|0.04047809384776841,-0.2882574175905412|-0.01683347229500337|-0.23049559677644338|-0.03819237460602298|-0.029586624398172542|0.08956736153353997|-0.02970324231828055|0.058702597316890745|-0.20985314731939864|0.0539475866458783|0.18730864177849438|0.012366772158545284|0.0034406075450849963|-0.09202866722905646|0.00564936593245802|0.012731778925082704|-0.12233160595560015|-0.0013528420894225463|0.039051985455396315,-0.2858194855803162|-0.021227329709293034|-0.23093655106651223|-0.04449728883778893|-0.027110001001211307|0.09116621626540974|-0.027144861949756908|0.05247898179435912|-0.2128776799270645|0.06684770733591681|0.18086953491244045|0.006476458125924425|-0.00938005509155949|-0.09837797694486881|0.01855569856280944|0.019998270035128243|-0.1339556592729138|-0.0024361683361444975|0.03961521204574764,-0.2778385983848327|-0.0209589438669746|-0.23984345878101096|-0.04647804097460038|-0.026123255849305357|0.0955018316777718|-0.0263010925369023|0.04792723235892199|-0.21411657585811422|0.05671202512569548|0.1780065548769626|0.012883215410709524|-0.01531365715225837|-0.10327617757201155|0.027459719296796064|0.02014048253173585|-0.13287628710124044|0.0016607471364841755|0.043722253963327753
2500,1,0.01,4,0.001,300,1,0,0,0.5336165979893557,0.5335400602862193,0.23738277226649318,0.2374595688549177,0.0006533280559595678,0.0006533280559595678,0.5342699260453152,0.5341933883421788,-0.3839011043062285|-0.029508879316003992|-0.29224526930848793|-0.06986214641007418|-0.03700674234600313|0.13313672890418252|-0.03713011237929925|0.06531340526175476|-0.2579760668538836|0.07062777778680802|0.22273635819270654|0.008444810380235361|0.013719801045687865|-0.1180333856287488|0.011678096978381756|0.006659374600452319|-0.15763923811157207|-0.012668496800970399|0.04925199523001642,-0.39342265355132294|-0.024964493170071777|-0.2921852629446315|-0.06877158099156286|-0.031123223852280255|0.13010671928593429|-0.03107778423446853|0.06658796354763383|-0.2561773063246882|0.06782292664585987|0.2275884471893442|0.01720824224318267|0.029580024828746256|-0.11891285319678888|-0.0004112645967440873|-0.0015299349118128803|-0.14438676159457547|-0.015529030326988285|0.05402896510911974,-0.37616611124295685|-0.02648381197317846|-0.2906091320774591|-0.06398790510320787|-0.039262629653063645|0.13439857967768523|-0.03944050237085293|0.07096684001800099|-0.2582769841835977|0.06984671482306161|0.22833516441423046|0.0016263311889156758|0.01027777429754864|-0.11293524380024289|0.003946070137581829|0.007810306365441613|-0.1553928671031384|-0.013270942096609326|0.05032238841585301,-0.3846877335720956|-0.035978181158146404|-0.29069009981846083|-0.07516476330762958|-0.04173810627364766|0.13512877765517217|-0.04185491700907692|0.06060209118607656|-0.2578409067920971|0.07569570321056011|0.2158780978099654|-0.0013298699168873061|0.010528264123391057|-0.11996714309234605|0.012242835069453277|0.011695239662205707|-0.16573476297766684|-0.011985829866385|0.04139095305424521,-0.38132791885853834|-0.03060903096261933|-0.2954965823934002|-0.07152433623789639|-0.03590300960502096|0.13291283899793838|-0.036147245902798636|0.06309672629530766|-0.2596090701151515|0.06914576646775052|0.2191437233572861|0.0162745380057304|0.004493140933065504|-0.12031830242561734|0.030934747303236008|0.00866188728597484|-0.16504256077090754|-0.009888184913898986|0.05126567434084775
2500,1,0.01,4,0.001,400,1,0,0,0.5204052459956532,0.5202836711611882,0.2338862687699897,0.2338772338772339,0.0007626368367948219,0.0007626368367948219,0.5211678828324481,0.521046307997983,-0.47501670454727796|-0.038397136379735415|-0.330224148743135|-0.09923534633232367|-0.044881093851498424|0.1659493106114512|-0.045079435673960916|0.0726291174777091|-0.28274830364779724|0.08115606528181396|0.24712150274363737|0.005499762494262986|0.008427116924643707|-0.13019777691675102|0.01106733896953362|0.009120872280818867|-0.1739947498316748|-0.014119089078723541|0.05003778061781432,-0.4764468874396219|-0.03559591445400947|-0.33068014572886395|-0.10179227930867803|-0.036205794967873864|0.15921751531830747|-0.036251658521103756|0.07140527071737356|-0.2869109055319614|0.08269250445705632|0.25381281311692194|0.019114107878923706|0.02186267080414693|-0.1363407853158402|0.008019071939311846|-0.004012842570999682|-0.15190412475712964|-0.016844162375650725|0.04894286160905643,-0.4707885957370143|-0.0354090663253236|-0.3287350937413702|-0.09520275688285483|-0.04803981315963984|0.16738149086600076|-0.048331164989215324|0.07541842321920914|-0.27884180785459556|0.07948136274681157|0.24810152297534757|-0.003499186217350777|0.004164704493981403|-0.12452364569337802|0.0008872924193082146|0.006479102957044776|-0.16955379303815982|-0.016720441107990792|0.04255576491584365,-0.4805042516875064|-0.04440914795002451|-0.32885527747643933|-0.10258835751765857|-0.056320839700963694|0.16997114113812786|-0.056493632109769716|0.06917814156120763|-0.2809626659545295|0.07678458316908275|0.23975113958660185|-0.005976359086585119|0.007701368190976821|-0.13054308093821343|0.006829708954648126|0.014582945084686357|-0.1877284771018541|-0.013625050879117884|0.04313046045288657,-0.47232708332496937|-0.03817441678958409|-0.3326260780258666|-0.09735799162010325|-0.03895792757751632|0.16722709512336872|-0.03924128707575485|0.07451463441304608|-0.2842778352501026|0.08566581075430516|0.24682053529567805|0.012360487402064132|-2.0275790530321967e-05|-0.1293835957195724|0.028533282564866296|0.019434283652544015|-0.18679260442955556|-0.00928670195213477|0.06552203549347065
2500,1,0.01,4,0.001,500,1,0,0,0.5120632466414166,0.5119431206990859,0.2319347319347319,0.23240002891165681,0.0008444530723207902,0.0008444530723207902,0.5129076997137372,0.5127875737714067,-0.5385864026843834|-0.05440137951877515|-0.3602959097304717|-0.1319279749986207|-0.03823621762129474|0.1878312471600468|-0.0384503780010731|0.07859013962717591|-0.3010407793473263|0.08750012830925152|0.2646966257444544|0.003424853899881999|0.0037301620688817744|-0.13751726446017803|0.008958851246889648|0.014012375663398139|-0.1868309454913607|-0.013493462608966809|0.06967728357415827,-0.5427030653482027|-0.04896391016443498|-0.36256520404084974|-0.13281114769101854|-0.026592048066833646|0.18018421867121628|-0.02662552130313727|0.08196964861203702|-0.300688926459014|0.09060462697435581|0.27282559472326073|0.012749183386450475|0.004461833004487387|-0.13813123563841387|-0.005922647838519439|0.0014563475502052817|-0.16804029887716848|-0.004642583679886014|0.07482878116107725,-0.5280578414884329|-0.05493863171557526|-0.3607202733509074|-0.1318722762887722|-0.04128305318237504|0.1841927323344882|-0.04156889675914416|0.07881808379152376|-0.2957441687152599|0.08808917263341025|0.26242213193307984|-0.006940832193352516|-0.0022300116398976102|-0.13286797290954275|-0.0026764284301362584|0.011666802466068304|-0.18652165719753874|-0.012079580201094304|0.0696266338751482,-0.5427767502966491|-0.059827777111369634|-0.35466719820231646|-0.13358257528281503|-0.04722902843232737|0.19332251813057894|-0.047389921808937724|0.07436241356271311|-0.298469253732416|0.08108190630215936|0.25493440062249434|-0.0093757711867856|0.007804218931286251|-0.1367935937133017|0.009307478855942198|0.020302885164514946|-0.1958059553389458|-0.019044406576677116|0.05820038169911844,-0.5408079536042488|-0.0538751990837207|-0.36323096332781324|-0.12944590073187698|-0.03784074080364293|0.19362551950390375|-0.038217172133073234|0.07921041254242973|-0.30926076848261547|0.09022480732708069|0.26860437569898277|0.017266835593215638|0.0048846079796510695|-0.1422762555794538|0.03512700240027209|0.022623467472804026|-0.19695587055178973|-0.018207279978209798|0.0760533375612892
2500,1,0.01,4,0.001,600,1,0,0,0.5054191010443345,0.5053132961572967,0.2304304222908874,0.23061112014600385,0.0009199255808386478,0.0009199255808386478,0.5063390266251733,0.5062332217381355,-0.6011158184676713|-0.06582904650126235|-0.3847511397368839|-0.16076094973014252|-0.035992838950690054|0.21043307548290752|-0.03643390901807267|0.08541062011257822|-0.31400897909112824|0.09621312206605719|0.28317263062509235|0.010881830343015608|0.0093906370138214|-0.1422494927204859|0.011307811789833287|0.00517533562263206|-0.19073569287372488|-0.00985094183023894|0.08118704870647872,-0.5920893640392946|-0.06484000746562943|-0.3860261861867578|-0.16527264729409394|-0.029766438294344652|0.20075553686553385|-0.030181940814120584|0.09240569435175867|-0.31774292102163565|0.09262775956261894|0.29345988432244513|0.00841622023343081|0.0020304845903932394|-0.1400275117980115|-0.008418807704521619|0.0010587076331295606|-0.17692557261841768|-0.002195351534876143|0.09057900749978033,-0.5901599093866078|-0.06835314745519587|-0.38625359904768286|-0.1631278265814106|-0.035846678943411064|0.20507270277246561|-0.036497122857052235|0.0837903945557353|-0.3110821250840283|0.09828018161158035|0.2827522202282086|0.004272087660022989|0.004081841993654116|-0.14111088289593013|0.00407775103302593|0.0003418407403727987|-0.18866401670649446|-0.009755673378280589|0.08625521691079158,-0.6044786659557878|-0.07168167674624547|-0.3812523631987114|-0.16355845611293485|-0.03802803452441961|0.21577606351688386|-0.038317246565944534|0.07958135752225283|-0.30975313001625104|0.0982409548565661|0.2711597747125932|0.007871939048176574|0.017180160817265887|-0.1415043507776064|0.017878504166789704|0.010073038955026373|-0.20034915732769082|-0.015181648964485142|0.06986990314353474,-0.6177353344889946|-0.05844135433797867|-0.3854724105143833|-0.15108486893213066|-0.04033020404058488|0.22012799877674671|-0.0407393258351733|0.08586503402056608|-0.317457740242598|0.09570359223346335|0.28531864323712236|0.02296707443043206|0.014270060653972358|-0.14635522541039558|0.03169379966403913|0.009227755161999508|-0.19700402484229657|-0.012271093443313891|0.07804406727180825
2500,1,0.01,4,0.001,700,1,0,0,0.5002733782838578,0.5001794445162057,0.2298070146907356,0.22951338067617136,0.0009906738713159873,0.0009906738713159873,0.5012640521551738,0.5011701183875216,-0.6521674704127904|-0.0725161572563883|-0.4064881214288843|-0.1839236192897169|-0.038801619968859086|0.2335996679319987|-0.03926620232644892|0.09484826819943618|-0.33336815796579833|0.10245954411202333|0.30370598230147683|0.009911618472621848|0.006427474004129801|-0.14776307738783823|0.013610016721988916|0.011090062502128028|-0.19792719823086335|-0.014326686703721567|0.09249534029780901,-0.6473729202988487|-0.07455331302911393|-0.4130706718827681|-0.18855318312430613|-0.03416922570196564|0.2225069378551582|-0.0346172245553914|0.09900251012102021|-0.3359375025990496|0.10583286421301562|0.3113806901626353|-0.0005466700583876513|-0.004081864013706769|-0.14708606063411475|-0.012140484735007178|0.006418703609147417|-0.18841071391168943|-0.0032752800720130854|0.0941270834929622,-0.6442056455889938|-0.07262364748748235|-0.4104283972690376|-0.1835053377731316|-0.04477211828166588|0.22903083785209502|-0.045470164657229833|0.09437854374638044|-0.3289363697240454|0.11091106309742603|0.3047607801509882|-0.00039288342055851375|-0.005106700968853526|-0.14601660074654801|0.005321675761336923|0.009350735856801446|-0.19817409628346647|-0.020918386827319294|0.09391625575853339,-0.6527390544146663|-0.07839777324620743|-0.40214639874998226|-0.18786621733728545|-0.03900329862478597|0.23688279605964577|-0.039311059192885425|0.08955061048863151|-0.3358685845126347|0.10024609625350984|0.29611946885973217|0.011506582039313706|0.018484563698623623|-0.1509427907697216|0.01981206461632784|0.014811372854044524|-0.20300210671792637|-0.021749034502450706|0.0872712447651926,-0.6643522613486529|-0.06448989526274948|-0.40030701781374906|-0.17576973892414444|-0.037261837267018844|0.24597809996109588|-0.037666360900289006|0.09646140844171254|-0.3327301750274638|0.09284815288414182|0.3025629900325518|0.029079445330119854|0.01641389730045588|-0.14700685740096855|0.041446811245298074|0.013779437688518723|-0.20212187601037107|-0.011364045413103185|0.09466677717454788
2500,1,0.01,4,0.001,800,1,0,0,0.49655495050321363,0.4964462629485269,0.2283433620642923,0.22852857736578666,0.0010434641928568896,0.0010434641928568896,0.4975984146960706,0.49748972714138373,-0.6894249145730318|-0.07315563986701021|-0.4253066337919037|-0.20151132056196644|-0.039267738213264014|0.26307087910659127|-0.03978864671120421|0.10754668539214284|-0.34086838827438665|0.10932001147898807|0.32013094334709985|0.00711609810521368|0.007132594589882954|-0.1427275564661441|0.02311428487824108|0.008413985974156471|-0.19995624291333297|-0.008333706283228538|0.10034605334605298,-0.6967633884619291|-0.07113134492040765|-0.414522437255903|-0.20377442526788817|-0.04391756588134079|0.2606458805845405|-0.044414781675236555|0.1058262071513266|-0.3339775956174418|0.1097081177045227|0.3190263198994734|0.0030869447858650474|0.008704008704987881|-0.13988034660677556|0.0011352631549625307|-0.0023111950990503767|-0.17881390210332518|-0.000884291663343889|0.10188513251113346,-0.6810945734970045|-0.06665240388429929|-0.43063546464250346|-0.1929496922927847|-0.04268312892823222|0.26330849427118896|-0.04338514423900739|0.11351705566036555|-0.33907945398325895|0.12050382279879314|0.32828669684636796|-0.0023664416645794266|-0.004741323195973945|-0.1386057004283988|0.015448310727248178|0.004092890582674549|-0.20059395487549667|-0.012537421868648358|0.1080739402903962,-0.6862442849042315|-0.07729572883319412|-0.42771880622586317|-0.20470671072925578|-0.03781895575117237|0.26351020314324264|-0.03821996331978652|0.10481218052910309|-0.34434850415430146|0.10403811996716048|0.3137153033230343|0.007336982756865576|0.012550432892918665|-0.14390272050327227|0.02881970478712264|0.014814665238721905|-0.209002389550944|-0.013310733786548477|0.09429833126900564,-0.6935974114289623|-0.07754308183013972|-0.4283498270433453|-0.2046144539579372|-0.03265130229231068|0.2648189384273929|-0.03313469761078639|0.10603129822777614|-0.3460679993425444|0.10302998544547591|0.3194954533195237|0.020406906542703523|0.012017259957599212|-0.14852145832612978|0.047053860843630974|0.01705958317427981|-0.2114147251235661|-0.006602377814373426|0.09712680931367668
2500,1,0.01,4,0.001,900,1,0,0,0.49359199247127705,0.49344282898395575,0.22761153575107063,0.22757087873366943,0.0010910763875997122,0.0010910763875997122,0.4946830688588768,0.49453390537155545,-0.726738635378179|-0.08183156687753187|-0.43512090852546764|-0.2260064910795731|-0.047576313939052074|0.28497204914204183|-0.04815853174792892|0.11353286007778303|-0.34923048868690315|0.1077318887162125|0.33099616347823885|0.008332526109739096|0.011164116139173152|-0.14259081372773152|0.021271567502230585|0.011365600022026105|-0.20553523025827986|-0.010117675783832887|0.09590030314299841,-0.7249188929662144|-0.08375292214334878|-0.42836869924173365|-0.23106219541544032|-0.05480238651922677|0.28439101646188236|-0.055346109110963146|0.11059149230603176|-0.34950838381228166|0.10735694951542314|0.3314558355088506|0.009010473578632234|0.007830248822806633|-0.14487575857275586|0.008128933721835135|0.0010995529030396309|-0.1913223466475074|-0.006261293971728972|0.09479246405668776,-0.7217473573737759|-0.07733140194383739|-0.4313888539564488|-0.22079150451312485|-0.05509491900864729|0.28156906349969263|-0.0558524552033028|0.11819541647852926|-0.342375607897637|0.11170026926103731|0.3347125884978873|-0.0024654882212429836|0.0013602840328382536|-0.13764675064587623|0.015800451681667157|0.004481271451413737|-0.19826007151448907|-0.014029421413755048|0.1027900768658496,-0.7255751496797169|-0.08508270897452169|-0.4370951238230719|-0.2295068977731482|-0.044298027705936306|0.2885509657303536|-0.04473381511892713|0.10638230465072111|-0.34861205191434314|0.11015141446665197|0.3191993196273586|0.011007513175707176|0.01729596447625546|-0.1440101006048576|0.02340258582900976|0.018916250137723092|-0.21851602927109315|-0.01594821982208839|0.08888411342552222,-0.7347131414930086|-0.08115923444841962|-0.443630957080616|-0.22266536661657896|-0.036109922522397954|0.28537715087623877|-0.03670174755852258|0.11896222687585002|-0.3564259111233508|0.1017189216217376|0.33861691027885893|0.01577760590585996|0.018169967224792263|-0.14383064508743637|0.03775429877641029|0.02096532559592796|-0.21404247360002984|-0.004231767927759139|0.09713455822393405
2500,1,0.01,4,0.001,1000,1,0,0,0.4911692271675588,0.49107360113690063,0.22711009920312247,0.2267306337073779,0.0011324163103462563,0.0011324163103462563,0.49230164347790506,0.4922060174472469,-0.7648284921088698|-0.09175151270846651|-0.44407764277607276|-0.2510348227766862|-0.04318342441301466|0.2955669618463312|-0.043762121708620684|0.12035083529203543|-0.3520686842644794|0.10647507525358475|0.3399310074176263|0.01113250270439589|0.006717357554493316|-0.13998917106180284|0.021939873193645622|0.011862708397434751|-0.2062820401956369|-0.0025733713057555572|0.09256750067637637,-0.7638261967465555|-0.09686249119098163|-0.4410803969506697|-0.26124865389072827|-0.03778586733000275|0.2927951449803044|-0.03828254199031519|0.11295180464862534|-0.35577404626737685|0.11989365892930194|0.34241114013695695|0.014607413487991834|0.005688123748344382|-0.15085589373757824|0.011590659533302494|0.006340070553921011|-0.18785074500438337|0.0039468772350654945|0.09801466413174989,-0.7593939614622891|-0.08901098693040148|-0.43867286681190476|-0.24855981164039181|-0.046469486712208005|0.2905036594076054|-0.04720850560118656|0.1199304704535367|-0.3434613453422683|0.11590123542639669|0.3388814464592811|0.002704863116231161|-0.01035720275517986|-0.1380458701891238|0.01626264214334911|0.009631913796755464|-0.20240310861339816|0.0007083088049545417|0.09569762499675677,-0.7636965171404757|-0.09166604369207482|-0.4476854625299605|-0.24980152035670541|-0.045079841379295695|0.2980396993113026|-0.04553021969631845|0.12087396084191043|-0.3534440310156434|0.09978008820830979|0.33451722499267744|0.013237247675494552|0.014818859408978171|-0.13610817939083564|0.024217430756176384|0.013899811609798442|-0.22251002875050455|-0.008455084626749916|0.0854278834852385,-0.7723972930861592|-0.08946652902040814|-0.44887184481175607|-0.24452930521891925|-0.04339850223055219|0.30092934368611235|-0.044027219546662534|0.12764710522406925|-0.3555953144326289|0.09032531845033058|0.34391421808158956|0.01398048653786601|0.016719649815830573|-0.13494674092967368|0.0356887603417545|0.01757903762926409|-0.21236427841426148|-0.0064935866362923495|0.09112983009176032
2500,1,0.001,4,0.01,100,1,0,0,0.6780344089200818,0.6780318537735986,0.2602320160459695,0.260308812634394,0.0003950757110367261,0.0003950757110367261,0.6784294846311185,0.6784269294846353,-0.01731947193029249|-0.00205518261059133|-0.02006665376052978|-0.0027309858466798165|-0.0019448711969923768|0.005941113241592118|-0.0019409878452063853|0.0017506039181550657|-0.01811019198878411|0.005200538108132325|0.013088413923777086|0.0005042249304539846|-0.0009309813859176477|-0.010248917439766757|0.0013579942405383123|0.0017693942695330843|-0.012264503081530488|-0.0002549869030139436|0.0014527268259566112,-0.017102980638044534|-0.00022180514950259937|-0.019375574511677315|-0.001008893982756017|-0.0023698314340739293|0.0076185629103973|-0.002346406133321938|0.0030847835425538536|-0.01754801617845966|0.004163160909482713|0.014061812093957097|0.0013843982300863287|0.000270677851520986|-0.008945135302145723|0.00014007884770539806|0.0021555959015215976|-0.011140424385944928|-0.0008884586116699184|0.001797288463443926,-0.017335900550760102|-0.0018357998213567627|-0.020039422502553268|-0.002355497927875412|-0.002250984668811427|0.0060996904446482935|-0.002250613126756912|0.001968799982946829|-0.0177434539545601|0.005733809498346042|0.013258419716383528|0.0006212688621084277|-0.0011473063530722794|-0.00992243233289069|0.0006920680830750292|0.0018102439685045771|-0.012381663414805538|-0.0011854261535041853|0.0011770222105786357,-0.01775520339933039|-0.003121976299492765|-0.02002434411035048|-0.0038488094477576182|-0.0015576220382096737|0.005107730024967715|-0.0015549672735877423|0.0008580731366324988|-0.018041115991671585|0.006392440027430897|0.012177158606634765|-0.0004492017363369878|-0.0010188640973073594|-0.010880863649573549|0.0017479169451977514|0.001454322415659584|-0.012708604620896529|3.756237143446578e-05|0.0012632042477229571,-0.017083803133034925|-0.003041149172013193|-0.02082727391753805|-0.003710742028330219|-0.0016010466468744764|0.004938469586355163|-0.001611964847158949|0.0010907590104870806|-0.0191081818304451|0.004512741997269649|0.01285626527813295|0.00046043436595817014|-0.001828432944811938|-0.011247238474457064|0.002851913086175071|0.0016574147924465785|-0.012827319904474955|0.0010163747816838635|0.0015733923820809256
