batch_size,degree,gamma,k_fold,lambda,max_iters,num_batches,seed,seed_cv,avg_logistic_err_te,avg_logistic_err_tr,avg_n_err_te,avg_n_err_tr,avg_ridge_norm_te,avg_ridge_norm_tr,avg_total_loss_te,avg_total_loss_tr,w,w_0,w_1,w_2,w_3
2500,1,0.01,4,0.001,100,1,0,0,0.5403923141190327,0.5403351496146764,0.08480268681780018,0.08498635600335852,0.0003876387339784483,0.0003876387339784483,0.5407799528530111,0.540722788348655,-0.37383214918218177|0.041687542527425556|0.015809726382031774|-0.0045065079493497966|0.0014622440894240295|0.03274513394474658|0.028673783003994105|-0.01315789623851519|-0.012809275821776996|0.05946698179149725|-0.00815631009609468|-0.00023251727305560656|0.029128131753354894|-0.0011631679325577386|0.012699748650793274|0.03454834802028263|-0.007987651144705869|-0.0022957748831402107|0.0025588326737951707|0.008788446910936271,-0.3694477495088613|0.04159699379356826|0.01293538007967645|-0.007442538523807616|-0.0032777419259463684|0.03476083780209876|0.029383930267710977|-0.01143496441768713|-0.0168428550981992|0.057471185815616395|-0.007621914328276065|0.011921910456625785|0.026092592706802177|0.001126168092079598|0.010117573921815882|0.042149075921357054|-0.020826196219806935|-0.007982320517472727|0.0024211910797785697|0.0124923217904403,-0.3699737203087052|0.04204393288380399|0.0176695658566843|-0.009064302071514414|0.004823115146596967|0.031392238905140486|0.02470977863525688|-0.014788489114080181|-0.01663305415891654|0.06046251655223363|-0.008967192515683725|-0.0008182038600366947|0.029019216694908978|0.0046111580814628145|0.014118796213545039|0.03534406857635394|-0.008120554606303992|-0.008600590298664817|-0.0008170078243693922|0.004350740640768335,-0.3737750118483231|0.045492298918398|0.017052320839673805|-0.004706402604073236|0.0008068626962333297|0.03367903601446627|0.03057029315389209|-0.013214424739589531|-0.009769727532388146|0.05878826075109974|-0.010548319772788608|-0.002535214830307953|0.03331566994652031|-0.002609649824330971|0.012293098536896412|0.029932690591693626|-0.002095604590788562|0.0008580334498047518|0.005940620090322759|0.00901530344079388,-0.3821321150628374|0.03761694451393199|0.015581638752092532|0.0031872114019960776|0.003496740440812189|0.0311484230572808|0.030031129959116474|-0.013193706682703922|-0.007991466497604093|0.06114596404703923|-0.0054878137676303285|-0.009498560858503563|0.0280850476651881|-0.007780348079442396|0.014269525930915763|0.03076755699172591|-0.000908249161923988|0.006541777833771954|0.002690527349448747|0.009295421771742569
2500,1,0.01,4,0.001,200,1,0,0,0.4477936102169001,0.44762802314027444,0.08031591099916036,0.08022844948222782,0.0006894235435678908,0.0006894235435678908,0.448483033760468,0.4483174466838423,-0.667995759023807|0.07598605939480949|0.009373536154520336|-0.01608842649644302|-0.015715318488894403|0.04985279640304941|0.04481215749137998|-0.02200799169234657|-0.01872800629607076|0.09992424318273582|-0.008414802377295924|0.001649801417241349|0.047809872891354244|-0.007846939773769903|0.009875090693182513|0.061297133225913576|-0.009891084326696796|-0.006901739655799926|0.0078054040994405246|0.0112313629666989,-0.6619117985372546|0.08136679612170508|0.016762248737455028|-0.00879491229185766|-0.016577682602786414|0.05787377405138606|0.05712011408704996|-0.020426803946607463|-0.021318238407078444|0.10440080619011535|-0.002541232391440217|0.014067625275310676|0.05259866739409026|0.003978637287604477|0.010402147532337924|0.07586499726511059|-0.025429330432425956|-0.004471877682539012|0.011971762235794305|0.02477121091495031,-0.6676915290084751|0.07514865805028986|0.01766992685391494|-0.0185209430357158|-0.00867887740403791|0.05005273933312613|0.04416840606098779|-0.019521956290738544|-0.01956044290767124|0.10082277326933506|-0.014707263976992206|0.0053405022514556874|0.05440677161725201|-0.004534064351968438|0.01266948038629708|0.059779016545359734|-0.015811287667673243|-0.01183964769608721|0.00965473392645002|0.0091322586005403,-0.6693430940054773|0.07384339515771837|0.006833347097500417|-0.023677892251927932|-0.017517702913770607|0.046979054495204384|0.04245072683412326|-0.025846995969931532|-0.01842664792521833|0.09767776431750592|-0.013307449594341334|-0.003454972541361449|0.046443300042230504|-0.01228009868230556|0.006956348630049752|0.05021103825906489|-0.004511679910561602|-0.005784831331373553|0.007935857098752384|0.007322349956298036,-0.6730366145440212|0.0735853882495246|-0.003771378070789039|-0.013359958406270689|-0.020087011034982685|0.04450561773248108|0.0355093829833589|-0.022236210562108737|-0.015606695944315028|0.096795628953987|-0.003103263546409943|-0.009353949316439519|0.03779075251184423|-0.018552233348410087|0.009472386224045292|0.0593334808341191|0.006187960703873617|-0.005510601913199929|0.0016592631367653868|0.0036996323950069503
2500,1,0.01,4,0.001,300,1,0,0,0.3884679272577981,0.38837065072913524,0.0759603274559194,0.07581164287713407,0.0009274514074347445,0.0009274514074347445,0.38939537866523277,0.38929810213657,-0.9013227167715454|0.0909144508724042|0.0041666107737227944|-0.024935814958955988|-0.02612270151496213|0.06487069913025362|0.054952053059662005|-0.03637327169694815|-0.02549119767910946|0.1352539519140958|-0.015994943662516567|-0.0022659072591508767|0.05711830126309987|-0.010278816760957352|0.017214425524875135|0.07583135147409771|-0.003990267268583425|-0.018713171745010884|0.0033582510565771657|0.01166148188182206,-0.9031307993838779|0.08647101876626849|0.009101013656132025|-0.0288941006787963|-0.023916497285442748|0.0673399917804023|0.06028591524986648|-0.034339278265119295|-0.02543695900043361|0.13684419035839965|-0.015114113669362703|0.008918096937949342|0.055650520729513604|-0.003323223650632003|0.00843326919489703|0.07545906928244898|-0.016653544619425763|-0.02072288157679003|0.0020013823607154574|0.017674099411041224,-0.9034967338277223|0.09031321524835643|0.009550310364897476|-0.02619779772811593|-0.020679085697513262|0.05780508297766096|0.05111477108186475|-0.03114584577903322|-0.025132115637774316|0.1300297276744703|-0.02597615215385378|-0.0008517465106690324|0.06415591626047412|-0.00465562548296956|0.01976869578264079|0.07289989632348005|-0.0068205034685543155|-0.02015931653144705|0.0027925354302512817|0.007620736015641375,-0.9010216710715861|0.09266453987934196|0.0017993746180021673|-0.02693149606534894|-0.029774702275272937|0.06703269716065452|0.0549158963193607|-0.03920318025852544|-0.023235483164538093|0.13112486463866035|-0.02219065942305497|-0.005652059783050277|0.058100576875242414|-0.016712342778359257|0.017660590684813206|0.07041344146261398|0.0015027018704809874|-0.017483818766868213|0.004953848133141671|0.01076207022515493,-0.8976416628029953|0.09420902959564993|-0.003784255544140489|-0.01771986536356278|-0.030120520801619578|0.06730502460229673|0.05349162958755609|-0.04080478248511465|-0.028160232913691827|0.14301702498485291|-0.0006988494037948217|-0.01147791968083354|0.05056619118716934|-0.016424075131868592|0.02299514643714952|0.08455299882784784|0.00601027714316539|-0.016486670104938237|0.0036852383022002535|0.010589021875450709
2500,1,0.01,4,0.001,400,1,0,0,0.34730029116518246,0.34720329629797775,0.07438602015113349,0.07475335852225021,0.0011296468985478817,0.0011296468985478817,0.34842993806373035,0.34833294319652564,-1.0973309595854617|0.11083356113278504|-0.0018584603100152155|-0.02985340733968732|-0.03337030203963824|0.0809505633314986|0.06166052398823635|-0.048147025829371415|-0.028770040679420662|0.1685803663622779|-0.009601467570386005|-0.009508168577980146|0.0669342585458862|-0.0019278138839929448|0.02129602449173359|0.09500931189391172|-0.005247889025194535|-0.030556480109015908|-0.001717364196102745|0.009782574164610413,-1.0963016846426628|0.10258523337202301|0.00451523571756891|-0.02892580229545955|-0.028998681758151647|0.09269706717457288|0.06948391242103298|-0.04379407561545852|-0.027875876274112744|0.1708023646429123|-0.005379235573049305|-0.004496136795024069|0.06262633976117883|0.002321795866912097|0.016253827812604132|0.09337969984288388|-0.0181331054995188|-0.03504648130275892|0.0011900952550354072|0.019483010945554317,-1.0934710771547622|0.11382049400775655|0.0028525919539387832|-0.02762258713703239|-0.02990752355016518|0.08337815141833466|0.061351326491894134|-0.043950048905059505|-0.02866709516471107|0.16961401751395525|-0.02083856015760889|-0.005864281870141269|0.07873215132323459|0.0013790079482683163|0.022914366704952942|0.09697474194105501|-0.008086773444781679|-0.029629635617150228|0.00013149995869438149|0.007391991777511398,-1.101300302194941|0.10845393567915418|-0.004594880612271271|-0.03155798554778693|-0.03781230113792581|0.07482560757663191|0.06023279119000016|-0.056312736270682284|-0.025352878279133635|0.16222551738632657|-0.015673926568277676|-0.01350691975476958|0.06328086805112536|-0.00906213588196217|0.021941494442634865|0.08979684492448736|0.001519007394464664|-0.02811902074638883|-0.002611445497732452|0.008280032062255428,-1.0982507743494812|0.11847458147220642|-0.010206788299297284|-0.031307254378470394|-0.036762701712310324|0.07290142715645494|0.05557406585001812|-0.048531242526285365|-0.033184312999725206|0.17167956590591757|0.0034858520173918508|-0.014165335891985669|0.063097675048006|-0.0023499234691900218|0.024074409006742434|0.09988596086722062|0.0037093154490576738|-0.02943078276976564|-0.005579606500408316|0.00397526187312051
2500,1,0.01,4,0.001,500,1,0,0,0.31800197595729907,0.3179249205919362,0.07383501259445843,0.07388748950461797,0.0013005482329069397,0.0013005482329069397,0.319302524190206,0.3192254688248432,-1.262362621321092|0.11678005722925262|-0.002008249957766648|-0.04118259642470154|-0.03238285576813874|0.09697848761059322|0.06726474525090104|-0.07176729867265061|-0.03380920530727701|0.20693968405067364|-0.005023208436705031|-0.011911120794244945|0.06774280572303217|0.004508151379748452|0.014246894370202875|0.10572451136818721|0.00931885332361696|-0.03932008728403286|-0.01248512426733968|0.0062659048418163,-1.2628339499140098|0.11116718255373433|0.00132484513090074|-0.04205711393486391|-0.028874353298737672|0.10311380938912212|0.07365589639490797|-0.06302570261430797|-0.033637051011585706|0.20695144791151607|0.007800857774433457|-0.01173642624432274|0.06213950269175341|0.013332082785321563|0.013996019407383254|0.10512372815844695|-0.0021647538219858016|-0.047928190628234967|-0.009991424266585785|0.01448881062022172,-1.2601530736981434|0.1168515029609623|0.0009178474360632355|-0.038299365686042884|-0.029245417847571273|0.09970648401717193|0.06483603750908294|-0.07108315076834815|-0.030383312576109676|0.20852395698519674|-0.011968006359244394|-0.009618770301456714|0.07393739815898635|0.010974581636598285|0.017051715658786916|0.10699395324159272|0.010384562415525085|-0.040690556158818655|-0.011001641064983431|0.003538297894885321,-1.266767036722754|0.1183299215148468|-0.0009522534996195882|-0.040745400412245524|-0.03684770614638086|0.0935214461988691|0.06738165348172084|-0.07721041225755143|-0.02844743326129117|0.20082004728167016|-0.012305788046459896|-0.017386612272190283|0.06970184699047258|-0.003286215949978134|0.009952578179613496|0.1029412018872744|0.018608791289974995|-0.032496874458265865|-0.014840760309899453|0.004916521633877297,-1.2596964249494604|0.1207716218874671|-0.00932343889841098|-0.04362850566565386|-0.03456394577986516|0.09157221083720975|0.06318539361789242|-0.07574992905039488|-0.04276902438012147|0.21146328402431153|-0.003619897115549291|-0.008902674359010045|0.06519247505091633|-0.0029878429529479104|0.015987264235027835|0.10783916218543475|0.01044681341095356|-0.03616472789081197|-0.014106671427890051|0.0021199892182808613
2500,1,0.01,4,0.001,600,1,0,0,0.29718188604648715,0.29709983103314086,0.07265428211586902,0.07265428211586901,0.0014443295949738422,0.0014443295949738422,0.29862621564146097,0.29854416062811473,-1.4025332175317353|0.13005441891573288|-0.006315112949131932|-0.05333737762900782|-0.03417272665601014|0.11008705916884658|0.06317146724309913|-0.08064125755539273|-0.04055198935200808|0.2259755700794771|-0.008318255451480927|-0.014888718505959495|0.0708278455624761|-0.004326117698943874|0.014691468647471345|0.11433713678070677|0.006156851965250635|-0.05276514393557669|-0.022695247050218186|-0.004490339887039144,-1.4086173667054922|0.12346842716877315|-0.0009088868575088531|-0.05924436692617873|-0.030194037185240375|0.10548769949902516|0.06834258442056629|-0.06275046518257046|-0.03868325840291511|0.22183862245561525|0.010745429486582005|-0.01578962492021155|0.07327484866898523|0.008112441375593386|0.013694216838996874|0.10974829095808072|0.00042702994922842107|-0.06242616234973148|-0.024174718882180268|-0.0010781744532995237,-1.40182825399471|0.12967514333887054|-0.0031337714759775673|-0.047737711556934785|-0.0291584550104391|0.11105082210561641|0.058042959311263596|-0.07568278414235788|-0.0370247839137741|0.22179248373409688|-0.013600135621618084|-0.015480795221876106|0.07904184033817963|-0.0011975834988896571|0.015090170438420968|0.11482513083872924|0.01277276438744264|-0.057382915162097065|-0.024101489570341795|-0.00977324860450386,-1.403294798801387|0.13235854670762628|-0.0013313098108669714|-0.050962938593797774|-0.03545426097064797|0.11190224943387164|0.06616164652269076|-0.09239796286747819|-0.03674734592411647|0.22736791468841966|-0.018779703173214663|-0.019395089998758382|0.07037085188226587|-0.010055022843620786|0.01501679669227914|0.11346599009212692|0.0066485497865704695|-0.042061976579150576|-0.021996762400764428|-0.002781419366527603,-1.396392450625353|0.13471555844766156|-0.01988648365217434|-0.05540449343912003|-0.04188415345771312|0.11190746563687308|0.06013867871787588|-0.09173381802916439|-0.049752569167226646|0.2329032594397766|-0.011638612497672965|-0.008889363882991944|0.06062384136047365|-0.01416430582885844|0.014964690620188395|0.11930913523389021|0.004779063737761013|-0.04918952165132764|-0.020508017347586248|-0.00432851712382559
2500,1,0.01,4,0.001,700,1,0,0,0.2815164316507004,0.28135556406686413,0.07239189756507138,0.07219948222781976,0.0015689825356068163,0.0015689825356068163,0.28308541418630717,0.28292454660247096,-1.5253690079637539|0.1403829353682803|-0.011492266002560654|-0.055676304929604105|-0.03606219565359488|0.12290518649794865|0.06674725189540631|-0.08290659085349203|-0.04171373805962823|0.23665458750025806|-0.0036916752210810447|-0.014249555145035099|0.07604991248314155|0.0011188718676329403|0.005763785316147926|0.12358646555902147|0.004973775673105422|-0.06435493538802413|-0.02153608228545712|-0.001875173845251001,-1.5290924227610687|0.1382184850864276|-0.00825100757210992|-0.056603217713599066|-0.029762531597931782|0.12568901479059316|0.07471177242190843|-0.06601276826186042|-0.03851302324059239|0.23039875654348|0.012906768447708156|-0.017832682884025616|0.07733356282352122|0.006441888151023819|0.011994258887867941|0.1256179432505454|0.0025264024489998734|-0.06867270915718289|-0.018657268764511764|0.007633273828019644,-1.5253068422820295|0.13804266738667034|-0.011567816236494922|-0.05094382061580444|-0.032354448833912745|0.12006444221251776|0.058094606023817975|-0.07916254338795926|-0.039006005374752545|0.23302878634032823|-0.008070693211501556|-0.011800384193841558|0.08164693764335909|0.0036335711955450536|0.003570334909901438|0.12352636410392824|0.012464847105468049|-0.07050615423034823|-0.022796700039300153|-0.009304578489352632,-1.5266414150315772|0.14006297217011673|-0.007200786127730989|-0.0553128595865941|-0.040290169650630495|0.12408889858489448|0.06656139176456925|-0.09395193154048169|-0.03615871851189911|0.23556534032208387|-0.010888210816310187|-0.018490816708036515|0.07345109891401906|0.0015512537925217052|0.002434282896631665|0.11868067441913849|0.0050882156815955345|-0.057212803743815856|-0.023494456972228617|-0.0027821126922612563,-1.5204353517803402|0.1452076168299066|-0.018949454073906784|-0.0598453218024188|-0.04184163253190447|0.12177839040378927|0.0676212373713296|-0.09249912022366676|-0.0531772051112689|0.2476254667951402|-0.008714565304220592|-0.00887433679423671|0.07176805055166682|-0.007151225668558817|0.005056264570190659|0.12652088046247378|-0.00018436254364176657|-0.06102807442074957|-0.021195903365787954|-0.0030472780274097585
2500,1,0.01,4,0.001,800,1,0,0,0.26995929872130353,0.26984309083174546,0.0723656591099916,0.07239189756507136,0.0016738805078968498,0.0016738805078968498,0.2716331792292004,0.2715169713396423,-1.622280658058916|0.15725803808166833|-0.02114738015591028|-0.0622882277529498|-0.04479107179281791|0.135723217195646|0.07871562048597278|-0.08999947448230047|-0.04683296586176008|0.26565261475579083|-0.000931698221237314|-0.011077141222581886|0.08750692902064998|0.0014499964186487076|0.006960848229049145|0.1397600830763212|-0.0010697198702703287|-0.0714199265817779|-0.023432882573994347|0.0022893131464707447,-1.621763586410327|0.15301562602637375|-0.013926771609149544|-0.07016527065726673|-0.03802530194955664|0.1361807217656643|0.08620624254039316|-0.08490500211682318|-0.04986867411423486|0.2662119150730901|0.018709546545591513|-0.011598594943104258|0.08556816704360663|0.0086454955095821|0.014518758620913157|0.13791078883113944|-0.005598824421655673|-0.07250762909546372|-0.02214471088819935|0.009377252464992313,-1.6174090919541797|0.15622562550470248|-0.019720256564440687|-0.056857427913865284|-0.042501957439731806|0.1273103325997478|0.07335508790168986|-0.08833357882330506|-0.04204072949636978|0.2686355930495075|-0.003374801263333651|-0.003521604211185766|0.09505928395615343|0.0056206251769022565|0.0064117476034182275|0.14122414891183505|0.005108117916337315|-0.07616368654687271|-0.022997974650585853|-0.003548959021260721,-1.6253520967745754|0.15929136895515658|-0.01912311584131319|-0.05945837779233021|-0.04927159094125177|0.13740337739140998|0.07963118504049672|-0.0961360917916616|-0.04079226287548015|0.26125128705214157|-0.008497235487292226|-0.016605043646506293|0.08722924223922914|0.001804646524093718|0.004644582050642745|0.1382149264296261|-0.0016909360534883948|-0.06600704619355308|-0.026233006677042297|0.003098038854167014,-1.6245978570965816|0.1604995318404405|-0.0318193766087377|-0.06267183464833699|-0.04936543684073141|0.141998437025762|0.07566996646131137|-0.09062322519741207|-0.05463019696095553|0.26651166384842406|-0.010564302679914893|-0.01258332208953122|0.08217102284361073|-0.010270781535983245|0.002268304641222448|0.14169046813268432|-0.0020972369222745624|-0.07100134449122207|-0.022355838080149897|0.0002309202879843734
2500,1,0.01,4,0.001,900,1,0,0,0.2608557068805153,0.2607039013186115,0.07247061293031067,0.07217324377274,0.0017673837293376653,0.0017673837293376653,0.262623090609853,0.26247128504794914,-1.7135924860428215|0.16204997461659124|-0.030900195307850216|-0.06546804191337617|-0.04842823804446493|0.14155053743065282|0.08273298124295633|-0.0936951137810973|-0.04542209795579365|0.279103910439639|-0.003984374127895413|-0.008484740889047184|0.08925569121014752|-0.004778702965817602|0.002735802384877635|0.1471808351674683|0.0007638843859107898|-0.08024769126809468|-0.03009932046544369|0.003662886047866247,-1.7131486855667308|0.16048913161094658|-0.023806624404394752|-0.07971719004717615|-0.04059699324976661|0.14214047873627925|0.08232586011088987|-0.08976256621108449|-0.05321295158097136|0.27369410821946244|0.0062760634599930785|-0.009265583560110148|0.08301276675155798|-0.001133907365385551|0.0076051696147434854|0.14292683288836197|-0.004759640809862893|-0.09115182774909963|-0.02657110529880781|0.004677441035707335,-1.7073716015512954|0.15878293498914633|-0.02478228257440468|-0.06336301395292597|-0.04324704286805478|0.12661833782583393|0.07607447744899806|-0.0945060435475818|-0.04246981817855607|0.28785093563253433|-0.007251185981145469|-0.001604292230114041|0.09839246546662771|-0.0028255637484651155|0.0009778665244608797|0.1464314849359461|0.007682652792363281|-0.08471111599623422|-0.031185139787195372|-0.006045529759133036,-1.7184966772320178|0.1611627861516922|-0.03203874988354189|-0.0615406351422594|-0.05620122915824642|0.1460617977172398|0.08382715035851028|-0.0980693166640754|-0.03378734009033652|0.27274871905503173|-0.005397599079982217|-0.008810476718637772|0.08702718219231509|-0.0022669221253095893|0.0017959827090452713|0.14511666508937013|-0.0014976120911810464|-0.07242786868363925|-0.034336366301921634|0.005429450621435275,-1.7153529798212421|0.1677650457145798|-0.042973124369059534|-0.057251328511143146|-0.053667686901791904|0.15138153544325827|0.08870443705342713|-0.09244252870164747|-0.05221828197331062|0.2821218788515275|-0.009564774910447044|-0.014258611047326774|0.08859035043008928|-0.012888418624110153|0.0005641906912609023|0.15424835775619494|0.0016301376523238176|-0.0726999526434056|-0.02830467047384993|0.010590182293455415
2500,1,0.01,4,0.001,1000,1,0,0,0.2534382136190226,0.2532698124541653,0.07165722082283796,0.07177966694654352,0.0018508663492002905,0.0018508663492002905,0.2552890799682228,0.2551206788033656,-1.7939267845132083|0.17497368910122443|-0.04364610865905548|-0.0721870343091281|-0.05124660374837846|0.1566710013910751|0.08275770251679726|-0.09201204909855118|-0.04593437039029455|0.28748700475818906|0.0007030983358240319|-0.0071310094775184265|0.09388527262381628|-0.004356999909221868|0.0046311752307895615|0.1542281689973506|-0.001167011596644218|-0.09164007446136838|-0.028843315882848736|0.004452898211848603,-1.7981134649850943|0.1747089261465713|-0.03611976117263089|-0.08130748556401218|-0.044707850908977685|0.1691361302256757|0.08668619320573448|-0.08814286371843044|-0.050023095093012844|0.2844757531287295|0.007114799348683631|-0.011854103349781485|0.0848458741378555|-0.000981736014344601|0.007163399557363927|0.1598014538743555|-0.0024133175529627952|-0.09975579793841244|-0.01985022601200517|0.010950474168087431,-1.7882095824310997|0.1759946660244082|-0.03780048911676719|-0.06964491391083841|-0.04836493884665924|0.14316158086241335|0.07707688693247756|-0.09219135246144923|-0.044563428505619174|0.29853849664360826|-0.0010774767787340136|-0.0009347478384245112|0.10367830937979762|-0.0016967618990034034|-0.000642297067413583|0.15672059166945046|0.005757154104240198|-0.09332577263952309|-0.028615960352650165|-0.0034981038853322643,-1.7982621543192525|0.17593171393088672|-0.04339246827694437|-0.07262171733803709|-0.05658304374956389|0.15601218115413862|0.08013003523846597|-0.09424200766655151|-0.03492088417714684|0.2772377039621222|0.0009655692709676563|-0.00343084311175236|0.094134368273517|-0.002090973312486206|0.004721643380070815|0.1471045878972002|-0.0059892538013927386|-0.08807743546961082|-0.0362736480055175|0.002744006786065646,-1.791121936317387|0.17325945030303155|-0.05727171606987948|-0.06517402042362468|-0.055330581488313026|0.1583741133220728|0.08713769469051101|-0.09347197254777355|-0.05423007378539936|0.28969606529829617|-0.0041904984976211465|-0.01230434361011535|0.09288253870409502|-0.012658528411053265|0.007281955053137087|0.15328604254839628|-0.0020226291364615363|-0.08540129179792719|-0.030633429161222112|0.007615215778573601
